"https://www.youtube.com/embed/7A4nohz8atQ","વેદિક ગણિત_ભાગ_૪","વેદિક ગણિત_ભાગ_૪, વેદિક ગણિત કે વૈદિક ગણિત ની રીતે વર્ગ શોધવાની પદ્ધતિ.","ગણિત","મૌખિક ગણિતની રીતો","વેદિક ગણિત","","",""
"https://www.youtube.com/embed/nEGCSDBUHSo","વેદિક ગણિત_૩","વેદિક ગણિત_ભાગ_૩, Vedic Math 3 Gujarati વેદિક ગણિત કે વૈદિક ગણિત સૂત્ર -૨ નિખિલં નવતશ્ચરમમ્ દશત: (Part 2)","ગણિત","મૌખિક ગણિતની રીતો","વેદિક ગણિત","","",""
"https://www.youtube.com/embed/BBRP27GTvNc","વેદિક ગણિત_૨","વેદિક ગણિત_ભાગ_૨, www.evidyalay.net વેદિક ગણિત કે વૈદિક ગણિત સૂત્ર -૨ નિખિલં નવતશ્ચરમમ્ દશત: (Part 1)","ગણિત","મૌખિક ગણિતની રીતો","વેદિક ગણિત","","",""
"https://www.youtube.com/embed/Tlqmqz-MKQs","વેદિક ગણિત_૧","વેદિક ગણિત_ભાગ_૧, વેદિક ગણિત કે વૈદિક ગણિત સુત્ર - ૧ એકાધીકેન પુર્વેણ www.evidyalay.net.","ગણિત","મૌખિક ગણિતની રીતો","વેદિક ગણિત","","",""
"https://www.youtube.com/embed/SlMcfJqvBC4","અસંમેય સંખ્યાઓ_ભાગ_૧","અસંમેય સંખ્યાઓ_ભાગ ૧, વાસ્તવિક સંખ્યા ભાગ ૧ www.evidyalay.net.","ગણિત","અંક ગણિત","વાસ્તવિક સંખ્યા","","",""
"https://www.youtube.com/embed/mRlE4AaexB8","ગણ પરિચય_ભાગ_3","ગણ પરિચય_ભાગ_3 www.evidyalay.net.","ગણિત","ગણ પધ્ધતિ","ગણ પરિચય","","",""
"https://www.youtube.com/embed/R6LNBOu__zM","ગણ પરિચય_ભાગ_૨","ગણ પરિચય_ભાગ_૨ www.evidyalay.net.","ગણિત","ગણ પધ્ધતિ","ગણ પરિચય","","",""
"https://www.youtube.com/embed/MgdhtLqOOVs","ગણ પરિચય_ભાગ_૧","ગણ પરિચય_ભાગ_૧ www.evidyalay.net.","ગણિત","ગણ પધ્ધતિ","ગણ પરિચય","","",""
"https://www.youtube.com/embed/NaCevMSnqM4","અવયવીકરણ_ભાગ_૧૨","અવયવીકરણ_ભાગ_૧૨, Factorisation_Part12.","ગણિત","બીજ ગણિત","અવયવીકરણ","","",""
"https://www.youtube.com/embed/rNiDoB3RMno","સમીકરણ ઉકેલો (વ્યવહારિક દાખલા - 2)","સમીકરણ ઉકેલો (વ્યવહારિક દાખલા - 2), Equation Developmental 2.","ગણિત","સમીકરણ","સમીકરણ (એક ચલ)","","",""
"https://www.youtube.com/embed/DM6IBhz5okw","સમીકરણ ઉકેલો_ભાગ_૪","સમીકરણ ઉકેલો_ભાગ_૪, Equation.","ગણિત","સમીકરણ","સમીકરણ (એક ચલ)","","",""
"https://www.youtube.com/embed/f8GVuJClDRM","Equation Developmental 1","સમીકરણ ઉકેલો (વ્યવહારિક દાખલા - ૧)","ગણિત","સમીકરણ","સમીકરણ (એક ચલ)","","",""
"https://www.youtube.com/embed/1k_Pq4ahwHg","અવયવીકરણ_ભાગ_૮","અવયવીકરણ_ભાગ_૮, Factorisation.","ગણિત","બીજ ગણિત","અવયવીકરણ","","",""
"https://www.youtube.com/embed/9xNINRBiDy4","સરવાળાની રજૂઆત - વિવિધ પદ્ધતિથી સરવાળાની રજૂઆત,","સરવાળાની રજૂઆત - વિવિધ પદ્ધતિથી સરવાળાની રજૂઆત, Introduction to addition. Multiple visual ways to represent addition.","ગણિત","અંક ગણિત","સરવાળા","","",""
